Gene stable ID	Transcript stable ID	TAIR ID	TAIR Gene Name ID
AT3G15390	AT3G15390.3	AT3G15390	SDE5
AT3G58160	AT3G58160.5	AT3G58160	XIJ
AT3G58160	AT3G58160.1	AT3G58160	XIJ
AT3G58160	AT3G58160.3	AT3G58160	XIJ
AT3G58160	AT3G58160.2	AT3G58160	XIJ
AT3G58160	AT3G58160.4	AT3G58160	XIJ
AT4G17770	AT4G17770.1	AT4G17770	ATTPS5
AT4G17770	AT4G17770.2	AT4G17770	ATTPS5
AT5G57300	AT5G57300.3	AT5G57300	
AT5G57300	AT5G57300.1	AT5G57300	
AT5G57300	AT5G57300.4	AT5G57300	
AT5G57300	AT5G57300.2	AT5G57300	
AT2G35350	AT2G35350.1	AT2G35350	PLL1
AT4G00490	AT4G00490.1	AT4G00490	BAM2
AT3G60260	AT3G60260.2	AT3G60260	
AT3G60260	AT3G60260.4	AT3G60260	
AT3G60260	AT3G60260.3	AT3G60260	
AT3G60260	AT3G60260.1	AT3G60260	
AT5G10610	AT5G10610.1	AT5G10610	CYP81K1
AT2G32770	AT2G32770.2	AT2G32770	PAP13
AT2G32770	AT2G32770.1	AT2G32770	PAP13
AT2G32770	AT2G32770.3	AT2G32770	PAP13
AT3G45750	AT3G45750.1	AT3G45750	
AT3G45750	AT3G45750.5	AT3G45750	
AT3G45750	AT3G45750.2	AT3G45750	
AT3G45750	AT3G45750.4	AT3G45750	
AT3G45750	AT3G45750.3	AT3G45750	
AT1G05270	AT1G05270.1	AT1G05270	
AT4G33820	AT4G33820.1	AT4G33820	
AT1G19220	AT1G19220.1	AT1G19220	ARF19
AT1G80340	AT1G80340.1	AT1G80340	GA4H
AT3G24000	AT3G24000.1	AT3G24000	
AT5G01990	AT5G01990.1	AT5G01990	
AT3G01400	AT3G01400.1	AT3G01400	
AT2G37980	AT2G37980.1	AT2G37980	
AT4G27330	AT4G27330.1	AT4G27330	SPL
AT1G51270	AT1G51270.9	AT1G51270	
AT1G51270	AT1G51270.15	AT1G51270	
AT1G51270	AT1G51270.4	AT1G51270	
AT1G51270	AT1G51270.5	AT1G51270	
AT1G51270	AT1G51270.8	AT1G51270	
AT1G51270	AT1G51270.13	AT1G51270	
AT1G51270	AT1G51270.6	AT1G51270	
AT1G51270	AT1G51270.2	AT1G51270	
AT1G51270	AT1G51270.12	AT1G51270	
AT1G51270	AT1G51270.7	AT1G51270	
AT1G51270	AT1G51270.14	AT1G51270	
AT1G51270	AT1G51270.1	AT1G51270	
AT1G51270	AT1G51270.3	AT1G51270	
AT1G51270	AT1G51270.10	AT1G51270	
AT1G51270	AT1G51270.11	AT1G51270	
AT4G08320	AT4G08320.2	AT4G08320	TPR8
AT4G08320	AT4G08320.1	AT4G08320	TPR8
AT1G28960	AT1G28960.7	AT1G28960	ATNUDT15
AT1G28960	AT1G28960.3	AT1G28960	ATNUDT15
AT1G28960	AT1G28960.1	AT1G28960	ATNUDT15
AT1G28960	AT1G28960.6	AT1G28960	ATNUDT15
AT1G28960	AT1G28960.5	AT1G28960	ATNUDT15
AT4G16144	AT4G16144.1	AT4G16144	AMSH3
AT1G17780	AT1G17780.1	AT1G17780	
AT1G17780	AT1G17780.3	AT1G17780	
AT1G17780	AT1G17780.6	AT1G17780	
AT1G17780	AT1G17780.2	AT1G17780	
AT1G17780	AT1G17780.4	AT1G17780	
AT1G17780	AT1G17780.5	AT1G17780	
AT2G22250	AT2G22250.3	AT2G22250	ATAAT
AT2G22250	AT2G22250.2	AT2G22250	ATAAT
AT2G22250	AT2G22250.1	AT2G22250	ATAAT
AT2G31510	AT2G31510.2	AT2G31510	ARI7
AT2G31510	AT2G31510.3	AT2G31510	ARI7
AT2G31510	AT2G31510.1	AT2G31510	ARI7
AT2G07505	AT2G07505.1	AT2G07505	
AT5G41980	AT5G41980.1	AT5G41980	
AT3G46260	AT3G46260.1	AT3G46260	
AT3G29250	AT3G29250.3	AT3G29250	
AT3G29250	AT3G29250.2	AT3G29250	
AT3G29250	AT3G29250.1	AT3G29250	
AT1G53730	AT1G53730.1	AT1G53730	SRF6
AT1G53730	AT1G53730.2	AT1G53730	SRF6
AT4G14580	AT4G14580.1	AT4G14580	CIPK4
AT2G16120	AT2G16120.1	AT2G16120	PMT1
AT2G32010	AT2G32010.2	AT2G32010	CVL1
AT2G32010	AT2G32010.1	AT2G32010	CVL1
AT2G32010	AT2G32010.4	AT2G32010	CVL1
AT2G32010	AT2G32010.3	AT2G32010	CVL1
AT2G35660	AT2G35660.2	AT2G35660	CTF2A
AT2G35660	AT2G35660.3	AT2G35660	CTF2A
AT2G35660	AT2G35660.1	AT2G35660	CTF2A
AT4G08580	AT4G08580.1	AT4G08580	
AT4G08580	AT4G08580.2	AT4G08580	
AT3G52470	AT3G52470.1	AT3G52470	
AT1G64583	AT1G64583.1	AT1G64583	
AT1G64583	AT1G64583.2	AT1G64583	
AT5G45340	AT5G45340.2	AT5G45340	CYP707A3
AT5G45340	AT5G45340.1	AT5G45340	CYP707A3
AT5G59600	AT5G59600.1	AT5G59600	
AT1G22650	AT1G22650.1	AT1G22650	
AT1G22650	AT1G22650.2	AT1G22650	
AT3G62260	AT3G62260.1	AT3G62260	
AT3G62260	AT3G62260.2	AT3G62260	
AT3G62260	AT3G62260.3	AT3G62260	
AT3G47850	AT3G47850.1	AT3G47850	
AT1G61000	AT1G61000.1	AT1G61000	
AT1G80980	AT1G80980.1	AT1G80980	
AT1G80980	AT1G80980.2	AT1G80980	
AT5G17870	AT5G17870.1	AT5G17870	PSRP6
AT5G17870	AT5G17870.2	AT5G17870	PSRP6
AT4G04700	AT4G04700.1	AT4G04700	CPK27
AT1G66980	AT1G66980.1	AT1G66980	SNC4
AT1G66980	AT1G66980.4	AT1G66980	SNC4
AT1G66980	AT1G66980.3	AT1G66980	SNC4
AT1G66980	AT1G66980.2	AT1G66980	SNC4
AT5G12300	AT5G12300.1	AT5G12300	
AT5G08280	AT5G08280.1	AT5G08280	HEMC
AT4G29470	AT4G29470.1	AT4G29470	
AT4G29470	AT4G29470.2	AT4G29470	
AT2G30140	AT2G30140.1	AT2G30140	
AT2G30140	AT2G30140.2	AT2G30140	
ATMG00285	ATMG00285.1	ATMG00285	NAD2A
AT4G16530	AT4G16530.1	AT4G16530	
AT3G56770	AT3G56770.1	AT3G56770	
AT3G56770	AT3G56770.2	AT3G56770	
AT3G09570	AT3G09570.1	AT3G09570	
AT2G25215	AT2G25215.1		
AT1G16560	AT1G16560.8	AT1G16560	
AT1G16560	AT1G16560.7	AT1G16560	
AT1G16560	AT1G16560.4	AT1G16560	
AT1G16560	AT1G16560.9	AT1G16560	
AT1G16560	AT1G16560.3	AT1G16560	
AT1G16560	AT1G16560.1	AT1G16560	
AT1G16560	AT1G16560.5	AT1G16560	
AT1G16560	AT1G16560.6	AT1G16560	
AT1G16560	AT1G16560.2	AT1G16560	
AT1G10810	AT1G10810.3	AT1G10810	
AT1G10810	AT1G10810.2	AT1G10810	
AT1G10810	AT1G10810.1	AT1G10810	
AT2G05060	AT2G05060.1	AT2G05060	
AT5G53580	AT5G53580.1	AT5G53580	
AT4G15650	AT4G15650.1	AT4G15650	
AT5G27570	AT5G27570.1	AT5G27570	
AT2G18190	AT2G18190.1	AT2G18190	
AT5G62410	AT5G62410.1	AT5G62410	SMC2
AT4G17310	AT4G17310.11	AT4G17310	
AT4G17310	AT4G17310.15	AT4G17310	
AT4G17310	AT4G17310.13	AT4G17310	
AT4G17310	AT4G17310.1	AT4G17310	
AT4G17310	AT4G17310.16	AT4G17310	
AT4G17310	AT4G17310.6	AT4G17310	
AT4G17310	AT4G17310.12	AT4G17310	
AT4G17310	AT4G17310.9	AT4G17310	
AT4G17310	AT4G17310.7	AT4G17310	
AT4G17310	AT4G17310.5	AT4G17310	
AT4G17310	AT4G17310.14	AT4G17310	
AT4G17310	AT4G17310.2	AT4G17310	
AT4G17310	AT4G17310.8	AT4G17310	
AT4G17310	AT4G17310.10	AT4G17310	
AT4G17310	AT4G17310.17	AT4G17310	
AT4G17310	AT4G17310.4	AT4G17310	
AT4G17310	AT4G17310.3	AT4G17310	
AT1G01780	AT1G01780.1	AT1G01780	
AT1G20795	AT1G20795.1	AT1G20795	
AT3G30280	AT3G30280.1	AT3G30280	
AT4G23500	AT4G23500.1	AT4G23500	
AT1G69560	AT1G69560.2	AT1G69560	MYB105
AT1G69560	AT1G69560.1	AT1G69560	MYB105
AT2G24270	AT2G24270.4	AT2G24270	ALDH11A3
AT2G24270	AT2G24270.2	AT2G24270	ALDH11A3
AT2G24270	AT2G24270.3	AT2G24270	ALDH11A3
AT2G24270	AT2G24270.1	AT2G24270	ALDH11A3
AT2G13295	AT2G13295.1	AT2G13295	
AT5G36700	AT5G36700.2	AT5G36700	ATPGLP1
AT5G36700	AT5G36700.4	AT5G36700	ATPGLP1
AT5G36700	AT5G36700.3	AT5G36700	ATPGLP1
AT5G36700	AT5G36700.1	AT5G36700	ATPGLP1
AT5G36700	AT5G36700.2	AT5G36700	PGLP1
AT5G36700	AT5G36700.4	AT5G36700	PGLP1
AT5G36700	AT5G36700.3	AT5G36700	PGLP1
AT5G36700	AT5G36700.1	AT5G36700	PGLP1
AT4G09430	AT4G09430.1	AT4G09430	
AT4G38850	AT4G38850.1	AT4G38850	SAUR_AC1
AT1G19370	AT1G19370.1	AT1G19370	
AT1G14686	AT1G14686.1	AT1G14686	
AT4G20170	AT4G20170.1	AT4G20170	
AT3G25780	AT3G25780.1	AT3G25780	AOC3
AT2G36770	AT2G36770.1	AT2G36770	
AT5G10080	AT5G10080.1	AT5G10080	
AT5G04940	AT5G04940.2	AT5G04940	SUVH1
AT5G04940	AT5G04940.1	AT5G04940	SUVH1
AT1G56345	AT1G56345.1	AT1G56345	
AT1G56345	AT1G56345.2	AT1G56345	
AT1G15860	AT1G15860.3	AT1G15860	
AT1G15860	AT1G15860.1	AT1G15860	
AT1G15860	AT1G15860.2	AT1G15860	
AT1G24180	AT1G24180.1	AT1G24180	IAR4
AT3G53130	AT3G53130.1	AT3G53130	LUT1
AT1G67690	AT1G67690.1	AT1G67690	
AT4G27565	AT4G27565.1		
AT1G64780	AT1G64780.1	AT1G64780	ATAMT1;2
AT2G42930	AT2G42930.1	AT2G42930	
AT5G61270	AT5G61270.2	AT5G61270	PIF7
AT5G61270	AT5G61270.3	AT5G61270	PIF7
AT5G61270	AT5G61270.1	AT5G61270	PIF7
AT3G24715	AT3G24715.1	AT3G24715	
AT3G24715	AT3G24715.3	AT3G24715	
AT3G24715	AT3G24715.2	AT3G24715	
AT3G53010	AT3G53010.1	AT3G53010	
AT3G21000	AT3G21000.1	AT3G21000	
AT1G51800	AT1G51800.1	AT1G51800	
AT1G02540	AT1G02540.1	AT1G02540	
AT4G20620	AT4G20620.1	AT4G20620	
AT1G62333	AT1G62333.1	AT1G62333	
AT5G49660	AT5G49660.1	AT5G49660	
AT5G35510	AT5G35510.2	AT5G35510	
AT5G35510	AT5G35510.1	AT5G35510	
AT4G35470	AT4G35470.1	AT4G35470	PIRL4
AT4G35470	AT4G35470.2	AT4G35470	PIRL4
AT4G32510	AT4G32510.1	AT4G32510	
AT4G32510	AT4G32510.2	AT4G32510	
AT4G00900	AT4G00900.2	AT4G00900	ECA2
AT4G00900	AT4G00900.1	AT4G00900	ECA2
AT3G42995	AT3G42995.1		
AT5G54780	AT5G54780.1	AT5G54780	
AT2G01580	AT2G01580.1	AT2G01580	
AT3G25810	AT3G25810.1	AT3G25810	
AT1G53040	AT1G53040.2	AT1G53040	
AT1G53040	AT1G53040.3	AT1G53040	
AT1G53040	AT1G53040.1	AT1G53040	
AT1G53040	AT1G53040.4	AT1G53040	
AT1G53040	AT1G53040.6	AT1G53040	
AT1G53040	AT1G53040.5	AT1G53040	
AT5G67420	AT5G67420.2	AT5G67420	LBD37
AT5G67420	AT5G67420.1	AT5G67420	LBD37
AT2G06555	AT2G06555.2	AT2G06555	
AT2G06555	AT2G06555.1	AT2G06555	
AT1G27490	AT1G27490.1	AT1G27490	
AT1G50340	AT1G50340.1	AT1G50340	
AT3G61890	AT3G61890.1	AT3G61890	ATHB-12
AT3G16890	AT3G16890.1	AT3G16890	PPR40
AT3G16890	AT3G16890.2	AT3G16890	PPR40
AT2G43460	AT2G43460.1	AT2G43460	
AT5G58660	AT5G58660.2	AT5G58660	
AT5G58660	AT5G58660.1	AT5G58660	
AT4G12860	AT4G12860.1	AT4G12860	UNE14
AT3G26220	AT3G26220.1	AT3G26220	CYP71B3
AT2G41355	AT2G41355.1		
AT4G21080	AT4G21080.1	AT4G21080	
AT1G63120	AT1G63120.1	AT1G63120	ATRBL2
AT1G21740	AT1G21740.1	AT1G21740	
AT2G38365	AT2G38365.1	AT2G38365	
AT2G01913	AT2G01913.1	AT2G01913	
AT4G02810	AT4G02810.1	AT4G02810	
AT1G49200	AT1G49200.1	AT1G49200	
AT1G13130	AT1G13130.1	AT1G13130	
AT5G67140	AT5G67140.1	AT5G67140	
AT1G53035	AT1G53035.1	AT1G53035	
AT1G53035	AT1G53035.2	AT1G53035	
AT3G60020	AT3G60020.1	AT3G60020	ASK5
AT5G55240	AT5G55240.1	AT5G55240	ATPXG2
AT3G13020	AT3G13020.1	AT3G13020	
AT1G23010	AT1G23010.1	AT1G23010	LPR1
AT1G55755	AT1G55755.1		
AT5G65620	AT5G65620.2	AT5G65620	
AT5G65620	AT5G65620.1	AT5G65620	
AT5G38920	AT5G38920.1	AT5G38920	
AT5G09570	AT5G09570.1	AT5G09570	
AT4G38590	AT4G38590.2	AT4G38590	BGAL14
AT4G38590	AT4G38590.1	AT4G38590	BGAL14
AT3G49080	AT3G49080.1	AT3G49080	
AT3G48070	AT3G48070.3	AT3G48070	
AT3G48070	AT3G48070.1	AT3G48070	
AT3G48070	AT3G48070.2	AT3G48070	
AT1G70540	AT1G70540.1	AT1G70540	EDA24
AT2G02570	AT2G02570.1	AT2G02570	
AT2G02570	AT2G02570.3	AT2G02570	
AT2G02570	AT2G02570.4	AT2G02570	
AT2G02570	AT2G02570.2	AT2G02570	
AT5G46780	AT5G46780.1	AT5G46780	
AT5G46780	AT5G46780.2	AT5G46780	
AT4G25120	AT4G25120.1	AT4G25120	SRS2
AT4G09450	AT4G09450.1	AT4G09450	
AT3G15690	AT3G15690.2	AT3G15690	
AT3G15690	AT3G15690.3	AT3G15690	
AT3G15690	AT3G15690.1	AT3G15690	
AT1G58300	AT1G58300.1	AT1G58300	HO4
AT2G07613	AT2G07613.1		
AT5G61320	AT5G61320.1	AT5G61320	CYP89A3
AT4G26270	AT4G26270.1	AT4G26270	PFK3
AT5G09270	AT5G09270.1	AT5G09270	
AT5G09270	AT5G09270.2	AT5G09270	
AT2G03800	AT2G03800.2	AT2G03800	GEK1
AT2G03800	AT2G03800.1	AT2G03800	GEK1
AT2G26890	AT2G26890.1	AT2G26890	GRV2
AT5G52820	AT5G52820.1	AT5G52820	
AT3G55790	AT3G55790.1	AT3G55790	
AT3G21300	AT3G21300.1	AT3G21300	
AT4G00250	AT4G00250.1	AT4G00250	
AT3G59100	AT3G59100.1	AT3G59100	ATGSL11
AT3G59100	AT3G59100.2	AT3G59100	ATGSL11
AT1G55820	AT1G55820.1	AT1G55820	
AT4G07350	AT4G07350.1	AT4G07350	
AT1G78140	AT1G78140.1	AT1G78140	
AT5G56120	AT5G56120.1	AT5G56120	
AT4G24830	AT4G24830.1	AT4G24830	
AT4G24830	AT4G24830.2	AT4G24830	
AT1G30290	AT1G30290.2	AT1G30290	
AT1G30290	AT1G30290.1	AT1G30290	
AT1G33670	AT1G33670.1	AT1G33670	
AT1G68310	AT1G68310.1	AT1G68310	AE7
AT1G68310	AT1G68310.2	AT1G68310	AE7
AT5G22550	AT5G22550.2	AT5G22550	
AT5G22550	AT5G22550.1	AT5G22550	
AT4G27730	AT4G27730.1	AT4G27730	ATOPT6
AT5G57990	AT5G57990.1	AT5G57990	UBP23
AT3G04380	AT3G04380.2	AT3G04380	SUVR4
AT3G04380	AT3G04380.4	AT3G04380	SUVR4
AT3G04380	AT3G04380.5	AT3G04380	SUVR4
AT3G04380	AT3G04380.3	AT3G04380	SUVR4
AT3G04380	AT3G04380.1	AT3G04380	SUVR4
AT3G04380	AT3G04380.6	AT3G04380	SUVR4
AT3G62110	AT3G62110.1	AT3G62110	
AT3G62110	AT3G62110.2	AT3G62110	
AT3G06340	AT3G06340.2	AT3G06340	
AT3G06340	AT3G06340.4	AT3G06340	
AT3G06340	AT3G06340.3	AT3G06340	
AT3G06340	AT3G06340.1	AT3G06340	
AT3G26600	AT3G26600.1	AT3G26600	ARO4
AT3G26600	AT3G26600.2	AT3G26600	ARO4
AT5G11940	AT5G11940.1	AT5G11940	
AT5G64270	AT5G64270.1	AT5G64270	
AT4G14550	AT4G14550.2	AT4G14550	IAA14
AT4G14550	AT4G14550.1	AT4G14550	IAA14
AT4G14550	AT4G14550.3	AT4G14550	IAA14
AT4G14550	AT4G14550.4	AT4G14550	IAA14
AT5G64640	AT5G64640.1	AT5G64640	
AT1G26160	AT1G26160.2	AT1G26160	
AT1G26160	AT1G26160.1	AT1G26160	
AT4G00600	AT4G00600.1	AT4G00600	
AT1G69840	AT1G69840.1	AT1G69840	
AT1G69840	AT1G69840.2	AT1G69840	
AT1G69840	AT1G69840.5	AT1G69840	
AT1G69840	AT1G69840.7	AT1G69840	
AT1G69840	AT1G69840.4	AT1G69840	
AT1G69840	AT1G69840.6	AT1G69840	
AT1G69840	AT1G69840.3	AT1G69840	
AT4G01550	AT4G01550.2	AT4G01550	anac069
AT4G01550	AT4G01550.1	AT4G01550	anac069
AT5G54590	AT5G54590.3	AT5G54590	CRLK1
AT5G54590	AT5G54590.1	AT5G54590	CRLK1
AT5G54590	AT5G54590.4	AT5G54590	CRLK1
AT5G54590	AT5G54590.2	AT5G54590	CRLK1
AT1G28260	AT1G28260.1	AT1G28260	
AT1G28260	AT1G28260.2	AT1G28260	
AT2G37530	AT2G37530.1	AT2G37530	
AT1G26820	AT1G26820.1	AT1G26820	RNS3
AT5G42480	AT5G42480.2	AT5G42480	ARC6
AT5G42480	AT5G42480.1	AT5G42480	ARC6
AT2G46740	AT2G46740.1	AT2G46740	
AT2G17260	AT2G17260.1	AT2G17260	GLR2
AT5G48680	AT5G48680.1	AT5G48680	
AT5G56810	AT5G56810.2	AT5G56810	
AT5G56810	AT5G56810.1	AT5G56810	
AT5G04350	AT5G04350.1	AT5G04350	
AT4G18340	AT4G18340.1	AT4G18340	
AT4G18340	AT4G18340.2	AT4G18340	
AT1G66770	AT1G66770.1	AT1G66770	SWEET6
AT5G11240	AT5G11240.1	AT5G11240	
AT3G59450	AT3G59450.2	AT3G59450	
AT3G59450	AT3G59450.1	AT3G59450	
AT1G12210	AT1G12210.3	AT1G12210	RFL1
AT1G12210	AT1G12210.1	AT1G12210	RFL1
AT1G12210	AT1G12210.2	AT1G12210	RFL1
AT1G09730	AT1G09730.2	AT1G09730	
AT1G09730	AT1G09730.1	AT1G09730	
AT3G17860	AT3G17860.2	AT3G17860	JAZ3
AT3G17860	AT3G17860.3	AT3G17860	JAZ3
AT3G17860	AT3G17860.1	AT3G17860	JAZ3
AT3G17860	AT3G17860.4	AT3G17860	JAZ3
AT1G05894	AT1G05894.1	AT1G05894	
AT3G19508	AT3G19508.1	AT3G19508	
AT1G31817	AT1G31817.1	AT1G31817	NFD3
AT5G06430	AT5G06430.1	AT5G06430	
AT3G19270	AT3G19270.1	AT3G19270	CYP707A4
AT3G19270	AT3G19270.2	AT3G19270	CYP707A4
AT3G61720	AT3G61720.1	AT3G61720	
AT3G07140	AT3G07140.1	AT3G07140	
AT3G07140	AT3G07140.2	AT3G07140	
AT4G08380	AT4G08380.1	AT4G08380	
AT3G60490	AT3G60490.1	AT3G60490	
AT2G26020	AT2G26020.1	AT2G26020	PDF1.2b
AT1G07950	AT1G07950.2	AT1G07950	MED22B
AT1G07950	AT1G07950.1	AT1G07950	MED22B
AT5G44572	AT5G44572.1	AT5G44572	
AT5G39930	AT5G39930.1	AT5G39930	CLPS5
AT5G37340	AT5G37340.2	AT5G37340	
AT5G37340	AT5G37340.1	AT5G37340	
AT5G37340	AT5G37340.3	AT5G37340	
AT5G37340	AT5G37340.4	AT5G37340	
AT2G03120	AT2G03120.1	AT2G03120	ATSPP
AT1G61520	AT1G61520.3	AT1G61520	LHCA3
AT1G61520	AT1G61520.2	AT1G61520	LHCA3
AT1G61520	AT1G61520.1	AT1G61520	LHCA3
AT2G28400	AT2G28400.1	AT2G28400	
AT5G23690	AT5G23690.1	AT5G23690	
AT2G38080	AT2G38080.1	AT2G38080	IRX12
AT5G08100	AT5G08100.1	AT5G08100	
AT5G08100	AT5G08100.2	AT5G08100	
AT4G10530	AT4G10530.1	AT4G10530	
AT2G42590	AT2G42590.2	AT2G42590	GRF9
AT2G42590	AT2G42590.1	AT2G42590	GRF9
AT2G42590	AT2G42590.3	AT2G42590	GRF9
AT4G13730	AT4G13730.2	AT4G13730	
AT4G13730	AT4G13730.3	AT4G13730	
AT4G13730	AT4G13730.1	AT4G13730	
AT1G25540	AT1G25540.1	AT1G25540	PFT1
AT1G25540	AT1G25540.2	AT1G25540	PFT1
AT2G38695	AT2G38695.1	AT2G38695	
AT2G38695	AT2G38695.4	AT2G38695	
AT2G38695	AT2G38695.2	AT2G38695	
AT2G38695	AT2G38695.3	AT2G38695	
AT2G16510	AT2G16510.1	AT2G16510	
AT1G15110	AT1G15110.2	AT1G15110	
AT1G15110	AT1G15110.4	AT1G15110	
AT1G15110	AT1G15110.1	AT1G15110	
AT1G15110	AT1G15110.3	AT1G15110	
AT1G75050	AT1G75050.1	AT1G75050	
AT3G56750	AT3G56750.1	AT3G56750	
AT3G25110	AT3G25110.1	AT3G25110	AtFaTA
AT3G24210	AT3G24210.1	AT3G24210	
AT1G78000	AT1G78000.4	AT1G78000	SULTR1;2
AT1G78000	AT1G78000.7	AT1G78000	SULTR1;2
AT1G78000	AT1G78000.2	AT1G78000	SULTR1;2
AT1G78000	AT1G78000.1	AT1G78000	SULTR1;2
AT1G78000	AT1G78000.3	AT1G78000	SULTR1;2
AT1G78000	AT1G78000.6	AT1G78000	SULTR1;2
AT1G78000	AT1G78000.5	AT1G78000	SULTR1;2
AT5G13550	AT5G13550.1	AT5G13550	SULTR4;1
AT3G14300	AT3G14300.1	AT3G14300	ATPMEPCRC
AT3G04430	AT3G04430.1	AT3G04430	anac049
AT5G10230	AT5G10230.1	AT5G10230	ANNAT7
AT4G35890	AT4G35890.1	AT4G35890	
AT4G35890	AT4G35890.2	AT4G35890	
AT2G17990	AT2G17990.3	AT2G17990	
AT2G17990	AT2G17990.1	AT2G17990	
AT2G17990	AT2G17990.2	AT2G17990	
AT1G30680	AT1G30680.1	AT1G30680	
AT3G07560	AT3G07560.1	AT3G07560	APM2
AT5G52250	AT5G52250.1	AT5G52250	RUP1
AT5G57740	AT5G57740.1	AT5G57740	XBAT32
AT5G13620	AT5G13620.1	AT5G13620	
AT5G44980	AT5G44980.3	AT5G44980	
AT5G44980	AT5G44980.4	AT5G44980	
AT5G44980	AT5G44980.2	AT5G44980	
AT5G44980	AT5G44980.1	AT5G44980	
AT1G50080	AT1G50080.1	AT1G50080	
AT5G63850	AT5G63850.1	AT5G63850	AAP4
AT1G04370	AT1G04370.1	AT1G04370	ATERF14
AT3G27280	AT3G27280.1	AT3G27280	ATPHB4
AT3G27280	AT3G27280.2	AT3G27280	ATPHB4
AT1G55265	AT1G55265.1	AT1G55265	
AT2G03870	AT2G03870.2	AT2G03870	
AT2G03870	AT2G03870.1	AT2G03870	
AT3G46370	AT3G46370.2	AT3G46370	
AT3G46370	AT3G46370.1	AT3G46370	
AT1G23820	AT1G23820.1	AT1G23820	SPDS1
AT1G23820	AT1G23820.2	AT1G23820	SPDS1
AT5G09920	AT5G09920.1	AT5G09920	RPB15.9
AT4G27745	AT4G27745.2	AT4G27745	
AT4G27745	AT4G27745.3	AT4G27745	
AT4G27745	AT4G27745.1	AT4G27745	
AT4G27745	AT4G27745.4	AT4G27745	
AT5G58980	AT5G58980.1	AT5G58980	
AT3G48390	AT3G48390.1	AT3G48390	
AT3G19010	AT3G19010.1	AT3G19010	
AT3G19010	AT3G19010.3	AT3G19010	
AT3G19010	AT3G19010.2	AT3G19010	
AT3G19010	AT3G19010.4	AT3G19010	
AT1G13060	AT1G13060.1	AT1G13060	PBE1
AT1G13060	AT1G13060.3	AT1G13060	PBE1
AT1G13060	AT1G13060.2	AT1G13060	PBE1
AT5G58650	AT5G58650.1	AT5G58650	PSY1
AT4G06479	AT4G06479.1	AT4G06479	
AT4G12030	AT4G12030.1	AT4G12030	BAT5
AT4G12030	AT4G12030.2	AT4G12030	BAT5
AT4G12030	AT4G12030.5	AT4G12030	BAT5
AT4G12030	AT4G12030.4	AT4G12030	BAT5
AT4G12030	AT4G12030.3	AT4G12030	BAT5
AT1G53870	AT1G53870.3	AT1G53870	
AT1G53870	AT1G53870.2	AT1G53870	
AT1G53870	AT1G53870.4	AT1G53870	
AT1G53870	AT1G53870.1	AT1G53870	
AT1G16760	AT1G16760.1	AT1G16760	
AT1G16760	AT1G16760.2	AT1G16760	
AT5G44140	AT5G44140.1	AT5G44140	ATPHB7
AT3G59840	AT3G59840.1	AT3G59840	
AT4G33840	AT4G33840.1	AT4G33840	
AT1G09330	AT1G09330.2	AT1G09330	
AT1G09330	AT1G09330.1	AT1G09330	
AT4G12830	AT4G12830.1	AT4G12830	
AT4G15075	AT4G15075.1	AT4G15075	
AT3G53680	AT3G53680.1	AT3G53680	
AT3G53680	AT3G53680.2	AT3G53680	
AT5G49490	AT5G49490.1	AT5G49490	AGL83
AT4G27790	AT4G27790.1	AT4G27790	
AT4G27790	AT4G27790.2	AT4G27790	
AT3G02520	AT3G02520.1	AT3G02520	GRF7
AT3G02520	AT3G02520.2	AT3G02520	GRF7
AT1G72200	AT1G72200.1	AT1G72200	
AT5G16680	AT5G16680.1	AT5G16680	
AT5G16680	AT5G16680.2	AT5G16680	
AT5G13820	AT5G13820.2	AT5G13820	TBP1
AT5G13820	AT5G13820.1	AT5G13820	TBP1
AT2G47500	AT2G47500.1	AT2G47500	
AT2G47500	AT2G47500.2	AT2G47500	
AT1G11684	AT1G11684.1	AT1G11684	
AT2G21420	AT2G21420.1	AT2G21420	
AT4G15550	AT4G15550.1	AT4G15550	IAGLU
AT4G02220	AT4G02220.1	AT4G02220	
AT5G02930	AT5G02930.1	AT5G02930	
AT4G01120	AT4G01120.1	AT4G01120	GBF2
AT2G22807	AT2G22807.2	AT2G22807	
AT2G22807	AT2G22807.1	AT2G22807	
AT1G80110	AT1G80110.1	AT1G80110	ATPP2-B11
AT5G01050	AT5G01050.1	AT5G01050	
AT3G55360	AT3G55360.1	AT3G55360	CER10
AT1G66520	AT1G66520.1	AT1G66520	pde194
AT1G66520	AT1G66520.2	AT1G66520	pde194
AT1G34822	AT1G34822.1		
AT4G26590	AT4G26590.1	AT4G26590	ATOPT5
AT2G30220	AT2G30220.1	AT2G30220	
AT5G65495	AT5G65495.1	AT5G65495	
AT3G61080	AT3G61080.1	AT3G61080	
AT3G61080	AT3G61080.2	AT3G61080	
AT5G52970	AT5G52970.2	AT5G52970	
AT5G52970	AT5G52970.1	AT5G52970	
AT5G51890	AT5G51890.1	AT5G51890	
AT5G58210	AT5G58210.1	AT5G58210	
AT5G58210	AT5G58210.4	AT5G58210	
AT5G58210	AT5G58210.2	AT5G58210	
AT5G58210	AT5G58210.3	AT5G58210	
AT4G27640	AT4G27640.1	AT4G27640	
AT4G26920	AT4G26920.1	AT4G26920	
AT4G23000	AT4G23000.2	AT4G23000	
AT4G23000	AT4G23000.1	AT4G23000	
